index,host,destination,start_timestamp,end_timestamp,nbytes_size,total_time
905.0,194.171.96.188,130.246.179.69,2016-05-05T02:14:22.012Z,2016-05-05T02:09:23.146Z,1180586039.0,298.866
906.0,194.171.96.186,194.171.100.1,2016-05-05T02:14:19.260Z,2016-05-05T02:13:26.818Z,4192413952.0,52.442
907.0,194.171.96.216,192.41.230.38,2016-05-05T02:15:05.994Z,2016-05-05T02:09:06.878Z,2679920823.0,359.116
908.0,194.171.96.206,194.171.101.194,2016-05-05T02:15:11.678Z,2016-05-05T02:15:03.115Z,4195690687.0,8.563
909.0,194.171.96.177,194.171.101.195,2016-05-05T02:15:09.777Z,2016-05-05T02:14:58.543Z,2677831947.0,11.234
910.0,194.171.96.191,192.41.236.65,2016-05-05T02:15:27.298Z,2016-05-05T02:08:35.404Z,3877060748.0,411.894
911.0,194.171.96.216,192.41.236.60,2016-05-05T02:15:25.739Z,2016-05-05T02:09:06.994Z,3916413139.0,378.745
912.0,194.171.96.208,194.171.101.195,2016-05-05T02:15:49.523Z,2016-05-05T02:15:42.223Z,4165691468.0,7.3
913.0,194.171.96.202,194.171.101.190,2016-05-05T02:15:58.268Z,2016-05-05T02:15:50.373Z,4158087020.0,7.895
914.0,194.171.96.187,192.12.15.227,2016-05-05T02:15:57.211Z,2016-05-05T02:15:37.356Z,3832042809.0,19.855
915.0,194.171.96.202,194.171.101.190,2016-05-05T02:16:18.839Z,2016-05-05T02:16:13.542Z,2679544325.0,5.297
916.0,194.171.96.208,194.171.101.191,2016-05-05T02:16:22.963Z,2016-05-05T02:16:18.432Z,2673498554.0,4.531
917.0,194.171.96.176,192.41.236.52,2016-05-05T02:16:20.275Z,2016-05-05T02:09:06.961Z,3900868396.0,433.314
918.0,194.171.96.202,194.171.101.171,2016-05-05T02:16:31.156Z,2016-05-05T02:16:30.902Z,270593.0,0.254
919.0,194.171.96.188,192.41.236.65,2016-05-05T02:16:31.195Z,2016-05-05T02:09:06.953Z,3865584552.0,444.242
920.0,194.171.96.203,194.171.101.194,2016-05-05T02:16:46.472Z,2016-05-05T02:16:42.297Z,2670951125.0,4.175
921.0,194.171.96.184,194.171.101.190,2016-05-05T02:16:36.595Z,2016-05-05T02:16:29.746Z,4140159148.0,6.849
922.0,194.171.96.208,194.171.101.191,2016-05-05T02:17:08.392Z,2016-05-05T02:16:58.339Z,4151289517.0,10.053
923.0,194.171.96.176,194.171.100.95,2016-05-05T02:17:24.553Z,2016-05-05T02:17:24.301Z,263347.0,0.252
924.0,194.171.96.208,192.12.15.236,2016-05-05T02:17:23.777Z,2016-05-05T02:17:15.769Z,204963970.0,8.008
925.0,194.171.96.207,128.142.209.87,2016-05-05T02:17:53.323Z,2016-05-05T02:17:14.619Z,451134504.0,38.704
926.0,194.171.96.208,194.171.101.196,2016-05-05T02:17:49.176Z,2016-05-05T02:17:40.944Z,4163629373.0,8.232
927.0,194.171.96.189,192.170.227.109,2016-05-05T02:17:58.994Z,2016-05-05T02:15:54.430Z,4053481555.0,124.564
929.0,194.171.96.180,134.79.128.10,2016-05-05T02:18:22.633Z,2016-05-05T02:17:58.758Z,712363217.0,23.875
930.0,194.171.96.181,194.171.101.196,2016-05-05T02:19:01.414Z,2016-05-05T02:18:56.194Z,2689202744.0,5.22
931.0,194.171.96.177,194.171.101.192,2016-05-05T02:19:15.030Z,2016-05-05T02:19:13.070Z,879671739.0,1.96
932.0,194.171.96.202,194.171.100.55,2016-05-05T02:19:40.471Z,2016-05-05T02:19:40.198Z,11790452.0,0.273
933.0,194.171.96.206,194.171.101.199,2016-05-05T02:19:56.698Z,2016-05-05T02:19:48.562Z,4187710192.0,8.136
934.0,194.171.96.190,194.171.101.199,2016-05-05T02:20:20.636Z,2016-05-05T02:20:11.854Z,4148454896.0,8.782
937.0,194.171.96.178,195.194.108.64,2016-05-05T02:20:59.498Z,2016-05-05T02:20:57.157Z,699802256.0,2.341
942.0,194.171.96.207,194.171.100.55,2016-05-05T02:22:09.278Z,2016-05-05T02:22:04.574Z,2675165028.0,4.704
943.0,194.171.96.191,159.93.225.24,2016-05-05T02:22:35.265Z,2016-05-05T02:22:32.180Z,74169418.0,3.085
944.0,194.171.96.202,145.100.48.60,2016-05-05T02:22:36.662Z,2016-05-05T02:22:36.014Z,252788493.0,0.648
945.0,194.171.96.210,150.214.37.139,2016-05-05T02:22:42.798Z,2016-05-05T02:22:42.772Z,419819.0,0.026
946.0,194.171.96.179,192.170.227.106,2016-05-05T02:23:31.865Z,2016-05-05T02:23:24.124Z,702750189.0,7.741
947.0,194.171.96.183,194.171.100.40,2016-05-05T02:23:37.928Z,2016-05-05T02:23:37.667Z,1461075.0,0.261
948.0,194.171.96.182,144.206.236.173,2016-05-05T02:23:45.100Z,2016-05-05T02:23:26.463Z,1174754170.0,18.637
949.0,194.171.96.207,192.41.230.29,2016-05-05T02:23:51.524Z,2016-05-05T02:23:30.214Z,701207207.0,21.31
950.0,194.171.96.174,192.12.15.241,2016-05-05T02:23:36.333Z,2016-05-05T02:22:21.326Z,4144897035.0,75.007
951.0,194.171.96.185,144.206.236.168,2016-05-05T02:23:45.372Z,2016-05-05T02:23:26.752Z,1170004383.0,18.62
952.0,194.171.96.186,144.206.236.162,2016-05-05T02:23:49.012Z,2016-05-05T02:23:26.705Z,1193708701.0,22.307
953.0,194.171.96.188,144.206.236.166,2016-05-05T02:23:53.075Z,2016-05-05T02:23:27.672Z,1172857174.0,25.403
954.0,194.171.96.190,144.206.236.116,2016-05-05T02:23:49.100Z,2016-05-05T02:23:27.237Z,1166264674.0,21.863
955.0,194.171.96.190,194.171.101.16,2016-05-05T02:24:20.634Z,2016-05-05T02:24:16.546Z,2841810705.0,4.088
956.0,194.171.96.191,194.171.100.138,2016-05-05T02:24:30.133Z,2016-05-05T02:24:29.890Z,336964.0,0.243
957.0,194.171.96.202,194.171.100.220,2016-05-05T02:24:55.207Z,2016-05-05T02:24:54.965Z,317708.0,0.242
958.0,194.171.96.210,194.171.100.40,2016-05-05T02:25:22.918Z,2016-05-05T02:25:18.288Z,4137059888.0,4.63
959.0,194.171.96.173,194.171.100.40,2016-05-05T02:25:42.696Z,2016-05-05T02:25:37.610Z,4178480817.0,5.086
960.0,194.171.96.209,194.171.100.146,2016-05-05T02:25:46.444Z,2016-05-05T02:25:41.219Z,2847865642.0,5.225
961.0,194.171.96.179,194.171.100.40,2016-05-05T02:25:59.721Z,2016-05-05T02:25:58.557Z,1168343441.0,1.164
962.0,194.171.96.176,144.206.236.165,2016-05-05T02:26:18.063Z,2016-05-05T02:25:55.895Z,2480302580.0,22.168
963.0,194.171.96.210,194.171.101.170,2016-05-05T02:26:26.314Z,2016-05-05T02:26:26.044Z,11540470.0,0.27
964.0,194.171.96.203,192.12.15.236,2016-05-05T02:26:18.063Z,2016-05-05T02:26:03.699Z,1033467481.0,14.364
965.0,194.171.96.173,194.171.101.139,2016-05-05T02:26:29.214Z,2016-05-05T02:26:28.057Z,708478708.0,1.157
966.0,194.171.96.177,192.12.15.232,2016-05-05T02:26:26.953Z,2016-05-05T02:25:57.095Z,3967443645.0,29.858
967.0,194.171.96.174,194.171.101.13,2016-05-05T02:26:47.924Z,2016-05-05T02:26:47.684Z,895012.0,0.24
968.0,194.171.96.191,194.171.100.20,2016-05-05T02:27:00.410Z,2016-05-05T02:26:51.417Z,4195479968.0,8.993
969.0,194.171.96.184,131.154.130.109,2016-05-05T02:26:48.060Z,2016-05-05T02:25:58.371Z,1079589670.0,49.689
970.0,194.171.96.202,194.171.100.16,2016-05-05T02:27:14.212Z,2016-05-05T02:27:08.865Z,4148705027.0,5.347
971.0,194.171.96.202,194.171.100.40,2016-05-05T02:27:16.110Z,2016-05-05T02:27:09.211Z,2664472045.0,6.899
972.0,194.171.96.175,194.171.101.135,2016-05-05T02:27:14.809Z,2016-05-05T02:27:13.596Z,1182971328.0,1.213
973.0,194.171.96.204,194.171.101.135,2016-05-05T02:27:23.821Z,2016-05-05T02:27:19.087Z,4168769737.0,4.734
974.0,194.171.96.178,194.171.100.228,2016-05-05T02:27:32.826Z,2016-05-05T02:27:28.795Z,2845926541.0,4.031
975.0,194.171.96.177,194.171.100.228,2016-05-05T02:27:22.133Z,2016-05-05T02:27:21.892Z,766484.0,0.241
976.0,194.171.96.184,192.12.15.232,2016-05-05T02:27:56.629Z,2016-05-05T02:27:48.973Z,204726717.0,7.656
978.0,194.171.96.185,192.12.15.234,2016-05-05T02:28:05.019Z,2016-05-05T02:27:50.497Z,3070250879.0,14.522
979.0,194.171.96.202,194.171.101.170,2016-05-05T02:28:23.482Z,2016-05-05T02:28:19.426Z,2679544325.0,4.056
980.0,194.171.96.207,194.171.100.31,2016-05-05T02:28:53.620Z,2016-05-05T02:28:53.318Z,11796159.0,0.302
981.0,194.171.96.203,194.171.101.130,2016-05-05T02:28:47.833Z,2016-05-05T02:28:47.548Z,11430443.0,0.285
982.0,194.171.96.205,194.171.100.155,2016-05-05T02:28:50.725Z,2016-05-05T02:28:50.473Z,766372.0,0.252
983.0,194.171.96.209,194.171.100.228,2016-05-05T02:28:55.900Z,2016-05-05T02:28:55.595Z,272367.0,0.305
984.0,194.171.96.208,194.171.100.192,2016-05-05T02:28:54.896Z,2016-05-05T02:28:54.635Z,152295.0,0.261
985.0,194.171.96.174,194.171.100.226,2016-05-05T02:29:09.191Z,2016-05-05T02:29:08.947Z,766804.0,0.244
986.0,194.171.96.175,194.171.100.226,2016-05-05T02:29:19.666Z,2016-05-05T02:29:15.686Z,2845300558.0,3.98
987.0,194.171.96.177,194.171.100.155,2016-05-05T02:29:33.485Z,2016-05-05T02:29:33.241Z,314858.0,0.244
988.0,194.171.96.173,194.171.100.16,2016-05-05T02:29:45.973Z,2016-05-05T02:29:27.269Z,4198941971.0,18.704
990.0,194.171.96.173,192.5.207.198,2016-05-05T02:30:07.614Z,2016-05-05T02:21:55.347Z,1374219567.0,492.267
991.0,194.171.96.190,194.171.101.170,2016-05-05T02:30:08.807Z,2016-05-05T02:30:06.626Z,1179918073.0,2.181
992.0,194.171.96.202,194.171.100.23,2016-05-05T02:30:08.695Z,2016-05-05T02:29:46.775Z,4160647414.0,21.92
993.0,194.171.96.208,194.171.101.130,2016-05-05T02:30:13.315Z,2016-05-05T02:30:07.307Z,4153187591.0,6.008
994.0,194.171.96.202,145.100.32.131,2016-05-05T02:30:48.926Z,2016-05-05T02:30:44.868Z,1181116305.0,4.058
995.0,194.171.96.181,194.171.101.139,2016-05-05T02:31:31.955Z,2016-05-05T02:31:28.025Z,2689202744.0,3.93
996.0,194.171.96.203,194.171.100.44,2016-05-05T02:31:39.897Z,2016-05-05T02:31:23.609Z,2670951125.0,16.288
997.0,194.171.96.208,194.171.100.31,2016-05-05T02:31:37.099Z,2016-05-05T02:31:32.675Z,2676349711.0,4.424
998.0,194.171.96.174,194.171.101.139,2016-05-05T02:31:45.932Z,2016-05-05T02:31:39.676Z,4219670777.0,6.256
999.0,194.171.96.181,134.79.128.10,2016-05-05T02:31:42.825Z,2016-05-05T02:31:17.039Z,706160927.0,25.786
1000.0,194.171.96.180,134.79.128.10,2016-05-05T02:31:40.533Z,2016-05-05T02:31:16.909Z,711983002.0,23.624
1001.0,194.171.96.204,194.171.101.170,2016-05-05T02:32:01.828Z,2016-05-05T02:31:56.518Z,4200431896.0,5.31
1002.0,194.171.96.203,194.171.101.139,2016-05-05T02:32:00.565Z,2016-05-05T02:31:56.725Z,2660681851.0,3.84
1003.0,194.171.96.174,194.171.100.31,2016-05-05T02:31:55.931Z,2016-05-05T02:31:47.448Z,4139810354.0,8.483
1004.0,194.171.96.208,194.171.100.23,2016-05-05T02:32:04.229Z,2016-05-05T02:31:30.113Z,4151289517.0,34.116
1005.0,194.171.96.189,194.171.101.6,2016-05-05T02:32:13.439Z,2016-05-05T02:32:09.631Z,2837454703.0,3.808
1006.0,194.171.96.209,194.171.100.31,2016-05-05T02:32:35.577Z,2016-05-05T02:32:34.185Z,1192108075.0,1.392
1007.0,194.171.96.208,194.171.101.138,2016-05-05T02:32:37.608Z,2016-05-05T02:32:32.889Z,4153187591.0,4.719
1008.0,194.171.96.206,192.12.15.237,2016-05-05T02:32:55.525Z,2016-05-05T02:32:44.523Z,611888598.0,11.002
1009.0,194.171.96.216,194.171.100.31,2016-05-05T02:32:57.389Z,2016-05-05T02:32:50.341Z,4178639079.0,7.048
1010.0,194.171.96.217,192.170.227.97,2016-05-05T02:33:22.988Z,2016-05-05T02:32:41.764Z,2289933737.0,41.224
1011.0,194.171.96.175,194.190.165.52,2016-05-05T02:33:50.285Z,2016-05-05T02:33:45.185Z,716517440.0,5.1
1012.0,194.171.96.205,194.171.101.136,2016-05-05T02:34:28.927Z,2016-05-05T02:34:12.465Z,4163722841.0,16.462
1013.0,194.171.96.176,194.171.101.138,2016-05-05T02:34:21.781Z,2016-05-05T02:34:19.991Z,1189701917.0,1.79
1014.0,194.171.96.178,194.171.101.170,2016-05-05T02:34:21.690Z,2016-05-05T02:34:19.349Z,1184771774.0,2.341
1015.0,194.171.96.184,194.171.100.37,2016-05-05T02:34:31.863Z,2016-05-05T02:34:30.639Z,720406462.0,1.224
1016.0,194.171.96.187,192.5.207.193,2016-05-05T02:34:49.324Z,2016-05-05T02:29:52.869Z,1372787318.0,296.455
1017.0,194.171.96.189,192.12.15.240,2016-05-05T02:34:47.449Z,2016-05-05T02:34:34.399Z,1015772770.0,13.05
1018.0,194.171.96.186,192.12.15.236,2016-05-05T02:34:49.069Z,2016-05-05T02:34:34.805Z,1046132399.0,14.264
1019.0,194.171.96.185,192.12.15.234,2016-05-05T02:34:47.945Z,2016-05-05T02:34:33.647Z,1014208188.0,14.298
1020.0,194.171.96.203,192.12.15.227,2016-05-05T02:34:51.151Z,2016-05-05T02:34:35.913Z,1033625263.0,15.238
1021.0,194.171.96.207,192.12.15.234,2016-05-05T02:34:57.051Z,2016-05-05T02:34:36.588Z,1006153280.0,20.463
1022.0,194.171.96.174,192.12.15.234,2016-05-05T02:34:54.537Z,2016-05-05T02:34:41.816Z,1046960143.0,12.721
1023.0,194.171.96.216,192.12.15.230,2016-05-05T02:34:56.341Z,2016-05-05T02:34:35.603Z,1029848714.0,20.738
1024.0,194.171.96.175,109.105.125.68,2016-05-05T02:35:21.440Z,2016-05-05T02:34:34.584Z,3427792355.0,46.856
1025.0,194.171.96.202,128.142.209.74,2016-05-05T02:35:26.473Z,2016-05-05T02:34:08.305Z,3413492932.0,78.168
1026.0,194.171.96.187,128.142.209.87,2016-05-05T02:35:51.436Z,2016-05-05T02:34:18.913Z,3406270450.0,92.523
1027.0,194.171.96.203,194.171.100.42,2016-05-05T02:36:26.126Z,2016-05-05T02:36:00.575Z,2660681851.0,25.551
1028.0,194.171.96.202,134.158.72.187,2016-05-05T02:36:24.523Z,2016-05-05T02:36:24.101Z,31226335.0,0.422
1029.0,194.171.96.184,193.62.56.36,2016-05-05T02:36:42.823Z,2016-05-05T02:34:40.769Z,4355100841.0,122.054
1030.0,194.171.96.216,194.171.100.115,2016-05-05T02:37:31.026Z,2016-05-05T02:37:30.789Z,766789.0,0.237
1031.0,194.171.96.209,193.48.99.59,2016-05-05T02:37:40.781Z,2016-05-05T02:37:06.725Z,1178829795.0,34.056
1032.0,194.171.96.189,193.48.99.23,2016-05-05T02:37:48.549Z,2016-05-05T02:37:18.142Z,1176947674.0,30.407
1033.0,194.171.96.191,193.48.99.194,2016-05-05T02:38:14.709Z,2016-05-05T02:37:06.219Z,1207048159.0,68.49
1034.0,194.171.96.184,193.48.99.193,2016-05-05T02:38:14.832Z,2016-05-05T02:37:17.874Z,1165618691.0,56.958
1035.0,194.171.96.186,193.48.99.193,2016-05-05T02:38:27.915Z,2016-05-05T02:37:17.987Z,1173557230.0,69.928
1036.0,194.171.96.173,130.246.179.124,2016-05-05T02:39:14.160Z,2016-05-05T02:37:39.127Z,898193779.0,95.033
1037.0,194.171.96.174,194.171.100.37,2016-05-05T02:39:21.238Z,2016-05-05T02:38:25.777Z,4139810354.0,55.461
1038.0,194.171.96.204,130.246.179.124,2016-05-05T02:39:25.960Z,2016-05-05T02:37:35.379Z,913238569.0,110.581
1039.0,194.171.96.191,194.171.101.154,2016-05-05T02:39:40.237Z,2016-05-05T02:39:38.313Z,1085101871.0,1.924
1040.0,194.171.96.208,132.206.245.234,2016-05-05T02:39:58.637Z,2016-05-05T02:39:47.491Z,661333702.0,11.146
1041.0,194.171.96.174,130.246.179.159,2016-05-05T02:39:58.991Z,2016-05-05T02:37:39.173Z,921561452.0,139.818
1042.0,194.171.96.188,81.180.86.61,2016-05-05T02:40:28.775Z,2016-05-05T02:24:05.563Z,2788950.0,983.212
1043.0,194.171.96.204,194.171.101.190,2016-05-05T02:40:37.044Z,2016-05-05T02:40:35.606Z,1041815563.0,1.438
1046.0,194.171.96.176,134.79.128.10,2016-05-05T02:41:51.718Z,2016-05-05T02:41:31.086Z,707328557.0,20.632
1047.0,194.171.96.189,117.103.102.119,2016-05-05T02:41:59.670Z,2016-05-05T02:41:39.224Z,660015600.0,20.446
1048.0,194.171.96.190,117.103.102.121,2016-05-05T02:42:04.569Z,2016-05-05T02:41:39.223Z,658382018.0,25.346
1049.0,194.171.96.205,194.171.100.35,2016-05-05T02:43:41.427Z,2016-05-05T02:38:34.096Z,702039741.0,307.331
1050.0,194.171.96.207,192.5.207.195,2016-05-05T02:44:20.085Z,2016-05-05T02:28:16.318Z,2629893631.0,963.767
1051.0,194.171.96.217,192.41.230.21,2016-05-05T02:44:31.011Z,2016-05-05T02:44:07.777Z,702694077.0,23.234
1052.0,194.171.96.177,194.190.165.151,2016-05-05T02:44:44.769Z,2016-05-05T02:43:34.283Z,3967443645.0,70.486
1053.0,194.171.96.202,192.41.230.29,2016-05-05T02:44:52.398Z,2016-05-05T02:44:08.484Z,712033923.0,43.914
